FECHA_DE_CORTE,FECHA_DE_MUESTRA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESPECIE_GANADERA,NUMERO_ANIMALES_MACHOS,CANTIDAD_KILOGRAMOS_CARNE_MACHOS,NUMERO_ANIMALES_HEMBRAS,CANTIDAD_KILOGRAMOS_CARNE_HEMBRAS,,
20231130,20231203,200110,PIURA,PIURA,LA UNIÓN,VACUNO,120,25200,22,4510,,
20231130,20231203,200105,PIURA,PIURA,CATACAOS,VACUNO,650,136500,180,36900,,
20231130,20231203,200109,PIURA,PIURA,LA ARENA,VACUNO,,,,,,
20231130,20231203,200114,PIURA,PIURA,TAMBOGRANDE,VACUNO,49,4745,62,12100,,
20231130,20231203,200109,PIURA,PIURA,LAS LOMAS,VACUNO,14,2100,10,1500,,
20231130,20231203,200801,PIURA,SECHURA,SECHURA,VACUNO,,,,,,
20231130,20231203,200405,PIURA,MORROPON,MORROPON,VACUNO,47,7050,15,1650,,
20231130,20231203,200401,PIURA,MORROPON,CHULUCANAS,VACUNO,175,26750,34,7480,,
20231130,20231203,200404,PIURA,MORROPON,LA MATANZA,VACUNO,120,23400,42,8820,,
20231130,20231203,200409,PIURA,MORROPON,SANTO DOMINGO,VACUNO,6,1500,6,1500,,
20231130,20231203,200402,PIURA,MORROPON,BUENOS AIRES,VACUNO,5,750,3,330,,
20231130,20231203,200406,PIURA,MORROPON,SALITRAL,VACUNO,7,1330,3,615,,
20231130,20231203,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,VACUNO,6,1200,4,840,,
20231130,20231203,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,VACUNO,15,3600,,,,
20231130,20231203,200403,PIURA,MORROPON,CHALACO,VACUNO,6,1300,,,,
20231130,20231203,200410,PIURA,MORROPON,YAMANGO,VACUNO,3,540,1,110,,
20231130,20231203,200601,PIURA,SULLANA,BELLAVISTA,VACUNO,304,66425,358,70883,,
20231130,20231203,200607,PIURA,SULLANA,QUERECOTILLO,VACUNO,22,4400,16,3200,,
20231130,20231203,200701,PIURA,TALARA,PARIÑAS,VACUNO,74,13320,4,10240,,
20231130,20231203,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,VACUNO,8,1410,6,975,,
20231130,20231203,200501,PIURA,PAITA,PAITA,VACUNO,,,,,,
20231130,20231203,200301,PIURA,HUANCABAMBA,HUANCABAMBA,VACUNO,21,2950,110,17650,,
20231130,20231203,200302,PIURA,HUANCABAMBA,CANCHAQUE,VACUNO,8,1120,7,1200,,
20231130,20231203,200307,PIURA,HUANCABAMBA,SONDOR,VACUNO,6,930,7,1389,,
20231130,20231203,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,VACUNO,8,1240,6,1090,,
20231130,20231203,200305,PIURA,HUANCABAMBA,LALAQUÍZ,VACUNO,5,890,8,1250,,
20231130,20231203,200304,PIURA,HUANCABAMBA,HUARMACA,VACUNO,16,1940,14,1,730,,
20231130,20231203,200201,PIURA,AYABACA,AYABACA,VACUNO,38,5230,65,8828,,
20231130,20231203,200206,PIURA,AYABACA,PACAIPAMPA,VACUNO,8,2000,8,2000,,
20231130,20231203,200202,PIURA,AYABACA,FRIAS,VACUNO,5,975,3,630,,
20231130,20231203,200209,PIURA,AYABACA,SICCHEZ,VACUNO,4,520,2,240,,
20231130,20231203,200210,PIURA,AYABACA,SUYO,VACUNO,6,780,1,130,,
20231130,20231203,200208,PIURA,AYABACA,SAPILLICA,VACUNO,10,1380,3,414,,
20231130,20231203,200205,PIURA,AYABACA,MONTERO,VACUNO,16,2080,8,720,,
20231130,20231203,200203,PIURA,AYABACA,JILILÍ,VACUNO,6,660,3,270,,
20231130,20231203,200101,PIURA,PIURA,PIURA,PORCINO,1640,114800,480,26400,,
20231130,20231203,200110,PIURA,PIURA,LA UNIÓN,PORCINO,,,,,,
20231130,20231203,200105,PIURA,PIURA,CATACAOS,PORCINO,,,,,,
20231130,20231203,200109,PIURA,PIURA,LA ARENA,PORCINO,,,,,,
20231130,20231203,200114,PIURA,PIURA,TAMBOGRANDE,PORCINO,15,1,050,20,1,210,,
20231130,20231203,200109,PIURA,PIURA,LAS LOMAS,PORCINO,,,,,,
20231130,20231203,200801,PIURA,SECHURA,SECHURA,PORCINO,,,,,,
20231130,20231203,200405,PIURA,MORROPON,MORROPON,PORCINO,20,900,10,380,,
20231130,20231203,200401,PIURA,MORROPON,CHULUCANAS,PORCINO,155,5,425,42,1,890,,
20231130,20231203,200404,PIURA,MORROPON,LA MATANZA,PORCINO,122,3050,28,1,260,,
20231130,20231203,200409,PIURA,MORROPON,SANTO DOMINGO,PORCINO,60,4,500,49,3,146,,
20231130,20231203,200402,PIURA,MORROPON,BUENOS AIRES,PORCINO,10,350,6,270,,
20231130,20231203,200406,PIURA,MORROPON,SALITRAL,PORCINO,,,,,,
20231130,20231203,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PORCINO,,,,,,
20231130,20231203,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PORCINO,200,9,000,179,9,845,,
20231130,20231203,200403,PIURA,MORROPON,CHALACO,PORCINO,45,3,240,38,2,577,,
20231130,20231203,200410,PIURA,MORROPON,YAMANGO,PORCINO,15,675,5,300,,
20231130,20231203,200601,PIURA,SULLANA,BELLAVISTA,PORCINO,286,27,225,346,28,026,,
20231130,20231203,200607,PIURA,SULLANA,QUERECOTILLO,PORCINO,40,2,800,10,700,,
20231130,20231203,200701,PIURA,TALARA,PARIÑAS,PORCINO,20,1,400,10,700,,
20231130,20231203,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,PORCINO,,,,,,
20231130,20231203,200501,PIURA,PAITA,PAITA,PORCINO,,,,,,
20231130,20231203,200301,PIURA,HUANCABAMBA,HUANCABAMBA,PORCINO,54,4515,43,3621,,
20231130,20231203,200302,PIURA,HUANCABAMBA,CANCHAQUE,PORCINO,8,620,7,620,,
20231130,20231203,200307,PIURA,HUANCABAMBA,SONDOR,PORCINO,7,490,5,480,,
20231130,20231203,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,PORCINO,7,525,6,540,,
20231130,20231203,200305,PIURA,HUANCABAMBA,LALAQUÍZ,PORCINO,8,590,4,435,,
20231130,20231203,200304,PIURA,HUANCABAMBA,HUARMACA,PORCINO,11,915,17,1245,,
20231130,20231203,200201,PIURA,AYABACA,AYABACA,PORCINO,12,834,11,568,,
20231130,20231203,200206,PIURA,AYABACA,PACAIPAMPA,PORCINO,200,14600,179,12720,,
20231130,20231203,200202,PIURA,AYABACA,FRIAS,PORCINO,21,672,8,336,,
20231130,20231203,200209,PIURA,AYABACA,SICCHEZ,PORCINO,4,180,4,160,,
20231130,20231203,200210,PIURA,AYABACA,SUYO,PORCINO,100,4500,20,900,,
20231130,20231203,200208,PIURA,AYABACA,SAPILLICA,PORCINO,56,2240,10,400,,
20231130,20231203,200205,PIURA,AYABACA,MONTERO,PORCINO,18,810,10,400,,
20231130,20231203,200203,PIURA,AYABACA,JILILÍ,PORCINO,10,450,8,320,,
20231130,20231203,200101,PIURA,PIURA,PIURA,OVINOS,,,,,,
20231130,20231203,200110,PIURA,PIURA,LA UNIÓN,OVINOS,,,,,,
20231130,20231203,200105,PIURA,PIURA,CATACAOS,OVINOS,,,,,,
20231130,20231203,200109,PIURA,PIURA,LA ARENA,OVINOS,,,,,,
20231130,20231203,200114,PIURA,PIURA,TAMBOGRANDE,OVINOS,10,600,51,880,,
20231130,20231203,200109,PIURA,PIURA,LAS LOMAS,OVINOS,,,,,,
20231130,20231203,200801,PIURA,SECHURA,SECHURA,OVINOS,,,,,,
20231130,20231203,200405,PIURA,MORROPON,MORROPON,OVINOS,20,440,5,140,,
20231130,20231203,200401,PIURA,MORROPON,CHULUCANAS,OVINOS,518,14504,36,1152,,
20231130,20231203,200404,PIURA,MORROPON,LA MATANZA,OVINOS,96,2400,53,1855,,
20231130,20231203,200409,PIURA,MORROPON,SANTO DOMINGO,OVINOS,10,410,10,403,,
20231130,20231203,200402,PIURA,MORROPON,BUENOS AIRES,OVINOS,7,154,3,96,,
20231130,20231203,200406,PIURA,MORROPON,SALITRAL,OVINOS,6,132,2,36,,
20231130,20231203,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,OVINOS,3,66,2,36,,
20231130,20231203,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,OVINOS,4,112,3,96,,
20231130,20231203,200403,PIURA,MORROPON,CHALACO,OVINOS,13,562,,,,
20231130,20231203,200410,PIURA,MORROPON,YAMANGO,OVINOS,6,132,4,100,,
20231130,20231203,200601,PIURA,SULLANA,BELLAVISTA,OVINOS,43,557,65,585,,
20231130,20231203,200607,PIURA,SULLANA,QUERECOTILLO,OVINOS,,,,,,
20231130,20231203,200701,PIURA,TALARA,PARIÑAS,OVINOS,,,,,,
20231130,20231203,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,OVINOS,,,,,,
20231130,20231203,200501,PIURA,PAITA,PAITA,OVINOS,,,,,,
20231130,20231203,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,16,288,15,264,,
20231130,20231203,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,6,122,6,125,,
20231130,20231203,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,7,140,5,118,,
20231130,20231203,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,8,155,7,145,,
20231130,20231203,200305,PIURA,HUANCABAMBA,LALAQUÍZ,OVINOS,9,160,5,112,,
20231130,20231203,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,,,,,,
20231130,20231203,200201,PIURA,AYABACA,AYABACA,OVINOS,,,,,,
20231130,20231203,200206,PIURA,AYABACA,PACAIPAMPA,OVINOS,30,1320,,,,
20231130,20231203,200202,PIURA,AYABACA,FRIAS,OVINOS,4,112,3,96,,
20231130,20231203,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,,,
20231130,20231203,200210,PIURA,AYABACA,SUYO,OVINOS,8,96,2,24,,
20231130,20231203,200208,PIURA,AYABACA,SAPILLICA,OVINOS,14,196,8,112,,
20231130,20231203,200205,PIURA,AYABACA,MONTERO,OVINOS,,,,,,
20231130,20231203,200203,PIURA,AYABACA,JILILÍ,OVINOS,,,,,,
20231130,20231203,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,,,
20231130,20231203,200110,PIURA,PIURA,LA UNIÓN,CAPRINOS,320,12,160,50,1,800,,
20231130,20231203,200105,PIURA,PIURA,CATACAOS,CAPRINOS,,,,,,
20231130,20231203,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,,,
20231130,20231203,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,71,628,103,1,375,,
20231130,20231203,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,34,442,70,910,,
20231130,20231203,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,,,
20231130,20231203,200405,PIURA,MORROPON,MORROPON,CAPRINOS,30,660,12,384,,
20231130,20231203,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,152,3,800,48,1,536,,
20231130,20231203,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,116,2,204,32,896,,
20231130,20231203,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,16,552,,,,
20231130,20231203,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,10,220,6,192,,
20231130,20231203,200406,PIURA,MORROPON,SALITRAL,CAPRINOS,12,336,3,75,,
20231130,20231203,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,CAPRINOS,8,224,2,50,,
20231130,20231203,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CAPRINOS,30,1923,3,105,,
20231130,20231203,200403,PIURA,MORROPON,CHALACO,CAPRINOS,1,20,,,,
20231130,20231203,200410,PIURA,MORROPON,YAMANGO,CAPRINOS,5,95,3,75,,
20231130,20231203,200601,PIURA,SULLANA,BELLAVISTA,CAPRINOS,615,4,851,701,4,907,,
20231130,20231203,200607,PIURA,SULLANA,QUERECOTILLO,CAPRINOS,30,480,10,160,,
20231130,20231203,200701,PIURA,TALARA,PARIÑAS,CAPRINOS,40,800,20,400,,
20231130,20231203,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,CAPRINOS,,,,,,
20231130,20231203,200501,PIURA,PAITA,PAITA,CAPRINOS,,,,,,
20231130,20231203,200301,PIURA,HUANCABAMBA,HUANCABAMBA,CAPRINOS,8,125,0,0,,
20231130,20231203,200302,PIURA,HUANCABAMBA,CANCHAQUE,CAPRINOS,4,70,6,65,,
20231130,20231203,200307,PIURA,HUANCABAMBA,SONDOR,CAPRINOS,5,85,6,70,,
20231130,20231203,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,CAPRINOS,7,105,6,78,,
20231130,20231203,200305,PIURA,HUANCABAMBA,LALAQUÍZ,CAPRINOS,7,110,7,85,,
20231130,20231203,200304,PIURA,HUANCABAMBA,HUARMACA,CAPRINOS,,,,,,
20231130,20231203,200201,PIURA,AYABACA,AYABACA,CAPRINOS,1,18,1,22,,
20231130,20231203,200206,PIURA,AYABACA,PACAIPAMPA,CAPRINOS,100,3,500,13,441,,
20231130,20231203,200202,PIURA,AYABACA,FRIAS,CAPRINOS,7,154,5,140,,
20231130,20231203,200209,PIURA,AYABACA,SICCHEZ,CAPRINOS,,,,,,
20231130,20231203,200210,PIURA,AYABACA,SUYO,CAPRINOS,190,2,432,10,128,,
20231130,20231203,200208,PIURA,AYABACA,SAPILLICA,CAPRINOS,50,800,15,240,,
20231130,20231203,200205,PIURA,AYABACA,MONTERO,CAPRINOS,0,0,4,44,,
20231130,20231203,200203,PIURA,AYABACA,JILILÍ,CAPRINOS,1,12,1,10,,
20231031,20231103,200101,PIURA,PIURA,PIURA,VACUNO,400,84000,120,24600,,
20231031,20231103,200110,PIURA,PIURA,LA UNIÓN,VACUNO,120,25200,22,4510,,
20231031,20231103,200105,PIURA,PIURA,CATACAOS,VACUNO,650,136500,180,36900,,
20231031,20231103,200109,PIURA,PIURA,LA ARENA,VACUNO,,,,,,
20231031,20231103,200114,PIURA,PIURA,TAMBOGRANDE,VACUNO,46,8,910,63,10,310,,
20231031,20231103,200109,PIURA,PIURA,LAS LOMAS,VACUNO,13,1,950,7,1,050,,
20231031,20231103,200801,PIURA,SECHURA,SECHURA,VACUNO,,,,,,
20231031,20231103,200405,PIURA,MORROPON,MORROPON,VACUNO,47,4575,30,3909,,
20231031,20231103,200401,PIURA,MORROPON,CHULUCANAS,VACUNO,172,36120,18,3780,,
20231031,20231103,200404,PIURA,MORROPON,LA MATANZA,VACUNO,113,21470,39,8580,,
20231031,20231103,200409,PIURA,MORROPON,SANTO DOMINGO,VACUNO,4,800,4,800,,
20231031,20231103,200402,PIURA,MORROPON,BUENOS AIRES,VACUNO,10,980,5,650,,
20231031,20231103,200406,PIURA,MORROPON,SALITRAL,VACUNO,7,1330,3,615,,
20231031,20231103,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,VACUNO,6,1200,4,840,,
20231031,20231103,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,VACUNO,4,660,2,300,,
20231031,20231103,200403,PIURA,MORROPON,CHALACO,VACUNO,10,2500,,,,
20231031,20231103,200410,PIURA,MORROPON,YAMANGO,VACUNO,15,1500,10,1310,,
20231031,20231103,200601,PIURA,SULLANA,BELLAVISTA,VACUNO,290,64776,360,70200,,
20231031,20231103,200607,PIURA,SULLANA,QUERECOTILLO,VACUNO,15,3150,9,1890,,
20231031,20231103,200701,PIURA,TALARA,PARIÑAS,VACUNO,114,20520,85,136,,
20231031,20231103,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,VACUNO,12,2400,8,1600,,
20231031,20231103,200501,PIURA,PAITA,PAITA,VACUNO,,,,,,
20231031,20231103,200301,PIURA,HUANCABAMBA,HUANCABAMBA,VACUNO,27,3729,106,18856,,
20231031,20231103,200302,PIURA,HUANCABAMBA,CANCHAQUE,VACUNO,8,1360,7,1290,,
20231031,20231103,200307,PIURA,HUANCABAMBA,SONDOR,VACUNO,7,1170,8,1340,,
20231031,20231103,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,VACUNO,5,1100,7,1250,,
20231031,20231103,200305,PIURA,HUANCABAMBA,LALAQUÍZ,VACUNO,6,1195,6,1200,,
20231031,20231103,200304,PIURA,HUANCABAMBA,HUARMACA,VACUNO,21,2394,16,1,605,,
20231031,20231103,200201,PIURA,AYABACA,AYABACA,VACUNO,65,8,528,96,12,982,,
20231031,20231103,200206,PIURA,AYABACA,PACAIPAMPA,VACUNO,15,3600,,,,
20231031,20231103,200202,PIURA,AYABACA,FRIAS,VACUNO,5,1050,3,660,,
20231031,20231103,200209,PIURA,AYABACA,SICCHEZ,VACUNO,3,390,1,120,,
20231031,20231103,200210,PIURA,AYABACA,SUYO,VACUNO,6,780,1,130,,
20231031,20231103,200208,PIURA,AYABACA,SAPILLICA,VACUNO,10,1380,3,414,,
20231031,20231103,200205,PIURA,AYABACA,MONTERO,VACUNO,18,2,340,9,810,,
20231031,20231103,200203,PIURA,AYABACA,JILILÍ,VACUNO,9,990,6,540,,
20231031,20231103,200101,PIURA,PIURA,PIURA,PORCINO,1,640,114,800,480,26,400,,
20231031,20231103,200110,PIURA,PIURA,LA UNIÓN,PORCINO,,,,,,
20231031,20231103,200105,PIURA,PIURA,CATACAOS,PORCINO,,,,,,
20231031,20231103,200109,PIURA,PIURA,LA ARENA,PORCINO,,,,,,
20231031,20231103,200114,PIURA,PIURA,TAMBOGRANDE,PORCINO,15,1,050,20,1,210,,
20231031,20231103,200109,PIURA,PIURA,LAS LOMAS,PORCINO,,,,,,
20231031,20231103,200801,PIURA,SECHURA,SECHURA,PORCINO,,,,,,
20231031,20231103,200405,PIURA,MORROPON,MORROPON,PORCINO,18,888,12,573,,
20231031,20231103,200401,PIURA,MORROPON,CHULUCANAS,PORCINO,175,6650,43,1935,,
20231031,20231103,200404,PIURA,MORROPON,LA MATANZA,PORCINO,122,3050,31,1302,,
20231031,20231103,200409,PIURA,MORROPON,SANTO DOMINGO,PORCINO,60,4380,45,3156,,
20231031,20231103,200402,PIURA,MORROPON,BUENOS AIRES,PORCINO,9,450,7,336,,
20231031,20231103,200406,PIURA,MORROPON,SALITRAL,PORCINO,17,680,3,114,,
20231031,20231103,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PORCINO,12,480,2,76,,
20231031,20231103,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PORCINO,3,200,1,60,,
20231031,20231103,200403,PIURA,MORROPON,CHALACO,PORCINO,50,3750,30,1984,,
20231031,20231103,200410,PIURA,MORROPON,YAMANGO,PORCINO,20,1020,8,392,,
20231031,20231103,200601,PIURA,SULLANA,BELLAVISTA,PORCINO,311,27818,380,28500,,
20231031,20231103,200607,PIURA,SULLANA,QUERECOTILLO,PORCINO,20,1500,10,750,,
20231031,20231103,200701,PIURA,TALARA,PARIÑAS,PORCINO,10,700,4,280,,
20231031,20231103,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,PORCINO,,,,,,
20231031,20231103,200501,PIURA,PAITA,PAITA,PORCINO,,,,,,
20231031,20231103,200301,PIURA,HUANCABAMBA,HUANCABAMBA,PORCINO,54,4515,43,3621,,
20231031,20231103,200302,PIURA,HUANCABAMBA,CANCHAQUE,PORCINO,7,665,7,640,,
20231031,20231103,200307,PIURA,HUANCABAMBA,SONDOR,PORCINO,6,490,5,550,,
20231031,20231103,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,PORCINO,6,580,7,660,,
20231031,20231103,200305,PIURA,HUANCABAMBA,LALAQUÍZ,PORCINO,7,650,6,540,,
20231031,20231103,200304,PIURA,HUANCABAMBA,HUARMACA,PORCINO,17,1245,13,915,,
20231031,20231103,200201,PIURA,AYABACA,AYABACA,PORCINO,15,970,28,2,140,,
20231031,20231103,200206,PIURA,AYABACA,PACAIPAMPA,PORCINO,200,14600,179,12720,,
20231031,20231103,200202,PIURA,AYABACA,FRIAS,PORCINO,21,672,8,336,,
20231031,20231103,200209,PIURA,AYABACA,SICCHEZ,PORCINO,4,180,6,240,,
20231031,20231103,200210,PIURA,AYABACA,SUYO,PORCINO,100,4500,20,900,,
20231031,20231103,200208,PIURA,AYABACA,SAPILLICA,PORCINO,56,2240,10,400,,
20231031,20231103,200205,PIURA,AYABACA,MONTERO,PORCINO,20,900,15,600,,
20231031,20231103,200203,PIURA,AYABACA,JILILÍ,PORCINO,10,450,8,320,,
20231031,20231103,200101,PIURA,PIURA,PIURA,OVINOS,,,,,,
20231031,20231103,200110,PIURA,PIURA,LA UNIÓN,OVINOS,,,,,,
20231031,20231103,200105,PIURA,PIURA,CATACAOS,OVINOS,,,,,,
20231031,20231103,200109,PIURA,PIURA,LA ARENA,OVINOS,,,,,,
20231031,20231103,200114,PIURA,PIURA,TAMBOGRANDE,OVINOS,17,280,28,431,,
20231031,20231103,200109,PIURA,PIURA,LAS LOMAS,OVINOS,,,,,,
20231031,20231103,200801,PIURA,SECHURA,SECHURA,OVINOS,,,,,,
20231031,20231103,200405,PIURA,MORROPON,MORROPON,OVINOS,2,43,1,22,,
20231031,20231103,200401,PIURA,MORROPON,CHULUCANAS,OVINOS,518,14504,36,1152,,
20231031,20231103,200404,PIURA,MORROPON,LA MATANZA,OVINOS,96,2400,53,1855,,
20231031,20231103,200409,PIURA,MORROPON,SANTO DOMINGO,OVINOS,12,518,12,336,,
20231031,20231103,200402,PIURA,MORROPON,BUENOS AIRES,OVINOS,4,88,1,25,,
20231031,20231103,200406,PIURA,MORROPON,SALITRAL,OVINOS,6,132,2,36,,
20231031,20231103,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,OVINOS,3,66,2,36,,
20231031,20231103,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,OVINOS,4,112,3,96,,
20231031,20231103,200403,PIURA,MORROPON,CHALACO,OVINOS,13,562,,,,
20231031,20231103,200410,PIURA,MORROPON,YAMANGO,OVINOS,6,132,4,100,,
20231031,20231103,200601,PIURA,SULLANA,BELLAVISTA,OVINOS,43,557,65,585,,
20231031,20231103,200607,PIURA,SULLANA,QUERECOTILLO,OVINOS,,,,,,
20231031,20231103,200701,PIURA,TALARA,PARIÑAS,OVINOS,,,,,,
20231031,20231103,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,OVINOS,,,,,,
20231031,20231103,200501,PIURA,PAITA,PAITA,OVINOS,,,,,,
20231031,20231103,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,16,288,15,264,,
20231031,20231103,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,6,122,6,125,,
20231031,20231103,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,7,140,5,118,,
20231031,20231103,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,8,155,7,145,,
20231031,20231103,200305,PIURA,HUANCABAMBA,LALAQUÍZ,OVINOS,9,160,5,112,,
20231031,20231103,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,,,,,,
20231031,20231103,200201,PIURA,AYABACA,AYABACA,OVINOS,,,,,,
20231031,20231103,200206,PIURA,AYABACA,PACAIPAMPA,OVINOS,30,1320,,,,
20231031,20231103,200202,PIURA,AYABACA,FRIAS,OVINOS,4,112,3,96,,
20231031,20231103,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,,,
20231031,20231103,200210,PIURA,AYABACA,SUYO,OVINOS,8,96,2,24,,
20231031,20231103,200208,PIURA,AYABACA,SAPILLICA,OVINOS,14,196,8,112,,
20231031,20231103,200205,PIURA,AYABACA,MONTERO,OVINOS,,,,,,
20231031,20231103,200203,PIURA,AYABACA,JILILÍ,OVINOS,,,,,,
20231031,20231103,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,,,
20231031,20231103,200110,PIURA,PIURA,LA UNIÓN,CAPRINOS,320,12,160,50,1,800,,
20231031,20231103,200105,PIURA,PIURA,CATACAOS,CAPRINOS,,,,,,
20231031,20231103,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,,,
20231031,20231103,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,65,1,115,87,1,396,,
20231031,20231103,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,30,420,70,980,,
20231031,20231103,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,,,
20231031,20231103,200405,PIURA,MORROPON,MORROPON,CAPRINOS,20,376,5,104,,
20231031,20231103,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,125,4375,28,1036,,
20231031,20231103,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,98,2156,16,512,,
20231031,20231103,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,10,345,8,276,,
20231031,20231103,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,16,304,6,126,,
20231031,20231103,200406,PIURA,MORROPON,SALITRAL,CAPRINOS,12,336,3,75,,
20231031,20231103,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,CAPRINOS,8,224,2,50,,
20231031,20231103,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CAPRINOS,4,72,3,105,,
20231031,20231103,200403,PIURA,MORROPON,CHALACO,CAPRINOS,1,23,,,,
20231031,20231103,200410,PIURA,MORROPON,YAMANGO,CAPRINOS,3,58,4,85,,
20231031,20231103,200601,PIURA,SULLANA,BELLAVISTA,CAPRINOS,542,3,753,710,5,680,,
20231031,20231103,200607,PIURA,SULLANA,QUERECOTILLO,CAPRINOS,25,500,15,300,,
20231031,20231103,200701,PIURA,TALARA,PARIÑAS,CAPRINOS,30,600,20,400,,
20231031,20231103,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,CAPRINOS,,,,,,
20231031,20231103,200501,PIURA,PAITA,PAITA,CAPRINOS,,,,,,
20231031,20231103,200301,PIURA,HUANCABAMBA,HUANCABAMBA,CAPRINOS,3,51,5,66,,
20231031,20231103,200302,PIURA,HUANCABAMBA,CANCHAQUE,CAPRINOS,3,70,4,68,,
20231031,20231103,200307,PIURA,HUANCABAMBA,SONDOR,CAPRINOS,6,78,7,85,,
20231031,20231103,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,CAPRINOS,7,75,5,82,,
20231031,20231103,200305,PIURA,HUANCABAMBA,LALAQUÍZ,CAPRINOS,8,95,6,75,,
20231031,20231103,200304,PIURA,HUANCABAMBA,HUARMACA,CAPRINOS,,,,,,
20231031,20231103,200201,PIURA,AYABACA,AYABACA,CAPRINOS,5,133,1,30,,
20231031,20231103,200206,PIURA,AYABACA,PACAIPAMPA,CAPRINOS,30,1023,,,,
20231031,20231103,200202,PIURA,AYABACA,FRIAS,CAPRINOS,4,128,3,105,,
20231031,20231103,200209,PIURA,AYABACA,SICCHEZ,CAPRINOS,,,,,,
20231031,20231103,200210,PIURA,AYABACA,SUYO,CAPRINOS,190,2,432,10,128,,
20231031,20231103,200208,PIURA,AYABACA,SAPILLICA,CAPRINOS,50,800,15,240,,
20231031,20231103,200205,PIURA,AYABACA,MONTERO,CAPRINOS,2,24,1,11,,
20231031,20231103,200203,PIURA,AYABACA,JILILÍ,CAPRINOS,2,24,2,20,,
,,,,,,,,,,,,
20230930,20231003,200101,PIURA,PIURA,PIURA,VACUNO,455,95550,152,31160,,
20230930,20231003,200110,PIURA,PIURA,LA UNIÓN,VACUNO,140,29400,22,4510,,
20230930,20231003,200105,PIURA,PIURA,CATACAOS,VACUNO,750,157500,180,36900,,
20230930,20231003,200109,PIURA,PIURA,LA ARENA,VACUNO,,,,,,
